timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673376842027,103,HTTP Request test,200,OK,Thread Group 1-2,text,true,,195,128,35,35,http://162.55.220.72:5005/first,103,0,45
1673376842042,114,HTTP Request test,200,OK,Thread Group 1-7,text,true,,195,128,42,42,http://162.55.220.72:5005/first,113,0,44
1673376842034,122,HTTP Request test,200,OK,Thread Group 1-5,text,true,,195,128,42,42,http://162.55.220.72:5005/first,122,0,48
1673376842029,131,HTTP Request test,200,OK,Thread Group 1-3,text,true,,195,128,44,44,http://162.55.220.72:5005/first,131,0,53
1673376842038,122,HTTP Request test,200,OK,Thread Group 1-6,text,true,,195,128,44,44,http://162.55.220.72:5005/first,122,0,44
1673376842024,137,HTTP Request test,200,OK,Thread Group 1-1,text,true,,195,128,46,46,http://162.55.220.72:5005/first,137,0,48
1673376842033,128,HTTP Request test,200,OK,Thread Group 1-4,text,true,,195,128,46,46,http://162.55.220.72:5005/first,127,0,49
1673376842049,137,HTTP Request test,200,OK,Thread Group 1-10,text,true,,195,128,55,55,http://162.55.220.72:5005/first,137,0,55
1673376842059,128,HTTP Request test,200,OK,Thread Group 1-13,text,true,,195,128,55,55,http://162.55.220.72:5005/first,128,0,46
1673376842052,138,HTTP Request test,200,OK,Thread Group 1-11,text,true,,195,128,56,56,http://162.55.220.72:5005/first,138,0,52
1673376842047,145,HTTP Request test,200,OK,Thread Group 1-9,text,true,,195,128,57,57,http://162.55.220.72:5005/first,145,0,57
1673376842057,136,HTTP Request test,200,OK,Thread Group 1-12,text,true,,195,128,58,58,http://162.55.220.72:5005/first,136,0,47
1673376842045,148,HTTP Request test,200,OK,Thread Group 1-8,text,true,,195,128,58,58,http://162.55.220.72:5005/first,148,0,59
1673376842064,138,HTTP Request test,200,OK,Thread Group 1-15,text,true,,195,128,60,60,http://162.55.220.72:5005/first,138,0,53
1673376842062,143,HTTP Request test,200,OK,Thread Group 1-14,text,true,,195,128,61,61,http://162.55.220.72:5005/first,143,0,55
1673376842073,136,HTTP Request test,200,OK,Thread Group 1-18,text,true,,195,128,62,62,http://162.55.220.72:5005/first,135,0,45
1673376842071,138,HTTP Request test,200,OK,Thread Group 1-17,text,true,,195,128,62,62,http://162.55.220.72:5005/first,137,0,47
1673376842066,149,HTTP Request test,200,OK,Thread Group 1-16,text,true,,195,128,64,64,http://162.55.220.72:5005/first,149,0,52
1673376842078,142,HTTP Request test,200,OK,Thread Group 1-20,text,true,,195,128,66,66,http://162.55.220.72:5005/first,142,0,46
1673376842082,141,HTTP Request test,200,OK,Thread Group 1-21,text,true,,195,128,67,67,http://162.55.220.72:5005/first,141,0,47
1673376842075,148,HTTP Request test,200,OK,Thread Group 1-19,text,true,,195,128,67,67,http://162.55.220.72:5005/first,148,0,49
1673376842092,138,HTTP Request test,200,OK,Thread Group 1-24,text,true,,195,128,68,68,http://162.55.220.72:5005/first,138,0,63
1673376842115,132,HTTP Request test,200,OK,Thread Group 1-31,text,true,,195,128,73,73,http://162.55.220.72:5005/first,131,0,54
1673376842100,147,HTTP Request test,200,OK,Thread Group 1-27,text,true,,195,128,74,74,http://162.55.220.72:5005/first,147,0,52
1673376842098,150,HTTP Request test,200,OK,Thread Group 1-26,text,true,,195,128,74,74,http://162.55.220.72:5005/first,149,0,56
1673376842094,154,HTTP Request test,200,OK,Thread Group 1-25,text,true,,195,128,75,75,http://162.55.220.72:5005/first,154,0,61
1673376842084,164,HTTP Request test,200,OK,Thread Group 1-22,text,true,,195,128,75,75,http://162.55.220.72:5005/first,164,0,76
1673376842088,161,HTTP Request test,200,OK,Thread Group 1-23,text,true,,195,128,75,75,http://162.55.220.72:5005/first,161,0,67
1673376842110,142,HTTP Request test,200,OK,Thread Group 1-30,text,true,,195,128,76,76,http://162.55.220.72:5005/first,142,0,59
1673376842103,149,HTTP Request test,200,OK,Thread Group 1-28,text,true,,195,128,76,76,http://162.55.220.72:5005/first,149,0,66
1673376842119,139,HTTP Request test,200,OK,Thread Group 1-32,text,true,,195,128,79,79,http://162.55.220.72:5005/first,139,0,51
1673376842123,135,HTTP Request test,200,OK,Thread Group 1-33,text,true,,195,128,79,79,http://162.55.220.72:5005/first,135,0,47
1673376842109,151,HTTP Request test,200,OK,Thread Group 1-29,text,true,,195,128,79,79,http://162.55.220.72:5005/first,151,0,60
1673376842124,136,HTTP Request test,200,OK,Thread Group 1-34,text,true,,195,128,79,79,http://162.55.220.72:5005/first,136,0,46
1673376842151,111,get_method,200,OK,Thread Group 1-2,text,true,,170,152,80,80,http://162.55.220.72:5005/get_method?age=29&name=Maksym,111,0,42
1673376842129,136,HTTP Request test,200,OK,Thread Group 1-35,text,true,,195,128,81,81,http://162.55.220.72:5005/first,136,0,55
1673376842152,114,HTTP Request test,200,OK,Thread Group 1-43,text,true,,195,128,82,82,http://162.55.220.72:5005/first,114,0,41
1673376842152,116,HTTP Request test,200,OK,Thread Group 1-42,text,true,,195,128,82,82,http://162.55.220.72:5005/first,116,0,48
1673376842155,113,HTTP Request test,200,OK,Thread Group 1-40,text,true,,195,128,82,82,http://162.55.220.72:5005/first,113,0,46
1673376842153,116,HTTP Request test,200,OK,Thread Group 1-41,text,true,,195,128,82,82,http://162.55.220.72:5005/first,116,0,47
1673376842159,111,get_method,200,OK,Thread Group 1-5,text,true,,170,152,83,83,http://162.55.220.72:5005/get_method?age=29&name=Maksym,111,0,42
1673376842153,120,HTTP Request test,200,OK,Thread Group 1-44,text,true,,195,128,84,84,http://162.55.220.72:5005/first,120,0,47
1673376842159,119,get_method,200,OK,Thread Group 1-7,text,true,,170,152,85,85,http://162.55.220.72:5005/get_method?age=29&name=Maksym,118,0,46
1673376842161,120,get_method,200,OK,Thread Group 1-4,text,true,,170,152,87,87,http://162.55.220.72:5005/get_method?age=29&name=Maksym,120,0,48
1673376842161,120,get_method,200,OK,Thread Group 1-1,text,true,,170,152,87,87,http://162.55.220.72:5005/get_method?age=29&name=Maksym,120,0,48
1673376842160,123,get_method,200,OK,Thread Group 1-6,text,true,,170,152,87,87,http://162.55.220.72:5005/get_method?age=29&name=Maksym,123,0,49
1673376842166,118,HTTP Request test,200,OK,Thread Group 1-46,text,true,,195,128,88,88,http://162.55.220.72:5005/first,118,0,43
1673376842166,119,HTTP Request test,200,OK,Thread Group 1-48,text,true,,195,128,88,88,http://162.55.220.72:5005/first,119,0,43
1673376842168,118,HTTP Request test,200,OK,Thread Group 1-36,text,true,,195,128,89,89,http://162.55.220.72:5005/first,118,0,48
1673376842160,128,get_method,200,OK,Thread Group 1-3,text,true,,170,152,89,89,http://162.55.220.72:5005/get_method?age=29&name=Maksym,128,0,49
1673376842167,129,HTTP Request test,200,OK,Thread Group 1-37,text,true,,195,128,92,92,http://162.55.220.72:5005/first,129,0,49
1673376842165,139,HTTP Request test,200,OK,Thread Group 1-39,text,true,,195,128,94,94,http://162.55.220.72:5005/first,139,0,44
1673376842167,141,HTTP Request test,200,OK,Thread Group 1-47,text,true,,195,128,95,95,http://162.55.220.72:5005/first,141,0,49
1673376842169,142,HTTP Request test,200,OK,Thread Group 1-45,text,true,,195,128,97,97,http://162.55.220.72:5005/first,142,0,47
1673376842173,144,HTTP Request test,200,OK,Thread Group 1-51,text,true,,195,128,97,97,http://162.55.220.72:5005/first,144,0,53
1673376842181,136,HTTP Request test,200,OK,Thread Group 1-53,text,true,,195,128,97,97,http://162.55.220.72:5005/first,136,0,48
1673376842171,154,HTTP Request test,200,OK,Thread Group 1-50,text,true,,195,128,100,100,http://162.55.220.72:5005/first,154,0,55
1673376842171,157,HTTP Request test,200,OK,Thread Group 1-49,text,true,,195,128,101,101,http://162.55.220.72:5005/first,157,0,56
1673376842178,154,HTTP Request test,200,OK,Thread Group 1-52,text,true,,195,128,102,102,http://162.55.220.72:5005/first,154,0,49
1673376842183,151,HTTP Request test,200,OK,Thread Group 1-54,text,true,,195,128,103,103,http://162.55.220.72:5005/first,151,0,46
1673376842168,176,HTTP Request test,200,OK,Thread Group 1-38,text,true,,195,128,107,107,http://162.55.220.72:5005/first,176,0,48
1673376842191,157,HTTP Request test,200,OK,Thread Group 1-57,text,true,,195,128,108,108,http://162.55.220.72:5005/first,157,0,55
1673376842188,161,get_method,200,OK,Thread Group 1-13,text,true,,170,152,108,108,http://162.55.220.72:5005/get_method?age=29&name=Maksym,161,0,44
1673376842188,161,HTTP Request test,200,OK,Thread Group 1-56,text,true,,195,128,108,108,http://162.55.220.72:5005/first,161,0,44
1673376842193,157,get_method,200,OK,Thread Group 1-12,text,true,,170,152,108,108,http://162.55.220.72:5005/get_method?age=29&name=Maksym,157,0,53
1673376842191,165,get_method,200,OK,Thread Group 1-11,text,true,,170,152,110,110,http://162.55.220.72:5005/get_method?age=29&name=Maksym,165,0,55
1673376842186,171,HTTP Request test,200,OK,Thread Group 1-55,text,true,,195,128,110,110,http://162.55.220.72:5005/first,171,0,63
1673376842192,174,get_method,200,OK,Thread Group 1-9,text,true,,170,152,114,114,http://162.55.220.72:5005/get_method?age=29&name=Maksym,174,0,54
1673376842193,177,HTTP Request test,200,OK,Thread Group 1-58,text,true,,195,128,114,114,http://162.55.220.72:5005/first,177,0,53
1673376842199,177,HTTP Request test,200,OK,Thread Group 1-60,text,true,,195,128,117,117,http://162.55.220.72:5005/first,177,0,47
1673376842186,193,get_method,200,OK,Thread Group 1-10,text,true,,170,152,117,117,http://162.55.220.72:5005/get_method?age=29&name=Maksym,193,0,60
1673376842202,184,get_method,200,OK,Thread Group 1-15,text,true,,170,152,120,120,http://162.55.220.72:5005/get_method?age=29&name=Maksym,183,0,44
1673376842197,191,HTTP Request test,200,OK,Thread Group 1-59,text,true,,195,128,121,121,http://162.55.220.72:5005/first,190,0,49
1673376842193,196,get_method,200,OK,Thread Group 1-8,text,true,,170,152,122,122,http://162.55.220.72:5005/get_method?age=29&name=Maksym,196,0,53
1673376842205,185,get_method,200,OK,Thread Group 1-14,text,true,,170,152,122,122,http://162.55.220.72:5005/get_method?age=29&name=Maksym,185,0,43
1673376842206,188,HTTP Request test,200,OK,Thread Group 1-62,text,true,,195,128,123,123,http://162.55.220.72:5005/first,188,0,46
1673376842210,185,get_method,200,OK,Thread Group 1-17,text,true,,170,152,124,124,http://162.55.220.72:5005/get_method?age=29&name=Maksym,185,0,46
1673376842204,191,HTTP Request test,200,OK,Thread Group 1-61,text,true,,195,128,124,124,http://162.55.220.72:5005/first,191,0,47
1673376842210,190,HTTP Request test,200,OK,Thread Group 1-63,text,true,,195,128,125,125,http://162.55.220.72:5005/first,190,0,46
1673376842230,174,get_method,200,OK,Thread Group 1-24,text,true,,170,152,127,127,http://162.55.220.72:5005/get_method?age=29&name=Maksym,174,0,45
1673376842209,196,get_method,200,OK,Thread Group 1-18,text,true,,170,152,127,127,http://162.55.220.72:5005/get_method?age=29&name=Maksym,196,0,47
1673376842215,190,get_method,200,OK,Thread Group 1-16,text,true,,170,152,127,127,http://162.55.220.72:5005/get_method?age=29&name=Maksym,190,0,45
1673376842231,179,HTTP Request test,200,OK,Thread Group 1-69,text,true,,195,128,128,128,http://162.55.220.72:5005/first,178,0,45
1673376842218,192,HTTP Request test,200,OK,Thread Group 1-65,text,true,,195,128,128,128,http://162.55.220.72:5005/first,191,0,46
1673376842222,190,HTTP Request test,200,OK,Thread Group 1-67,text,true,,195,128,128,128,http://162.55.220.72:5005/first,190,0,45
1673376842225,190,HTTP Request test,200,OK,Thread Group 1-68,text,true,,195,128,129,129,http://162.55.220.72:5005/first,189,0,43
1673376842224,191,get_method,200,OK,Thread Group 1-21,text,true,,170,152,129,129,http://162.55.220.72:5005/get_method?age=29&name=Maksym,191,0,45
1673376842220,200,get_method,200,OK,Thread Group 1-20,text,true,,170,152,133,133,http://162.55.220.72:5005/get_method?age=29&name=Maksym,199,0,47
1673376842224,196,get_method,200,OK,Thread Group 1-19,text,true,,170,152,133,133,http://162.55.220.72:5005/get_method?age=29&name=Maksym,195,0,44
1673376842213,212,HTTP Request test,200,OK,Thread Group 1-64,text,true,,195,128,133,133,http://162.55.220.72:5005/first,211,0,47
1673376842220,207,HTTP Request test,200,OK,Thread Group 1-66,text,true,,195,128,134,134,http://162.55.220.72:5005/first,207,0,44
1673376842247,183,get_method,200,OK,Thread Group 1-31,text,true,,170,152,135,135,http://162.55.220.72:5005/get_method?age=29&name=Maksym,182,0,43
1673376842233,198,HTTP Request test,200,OK,Thread Group 1-70,text,true,,195,128,135,135,http://162.55.220.72:5005/first,197,0,57
1673376842248,183,HTTP Request test,200,OK,Thread Group 1-72,text,true,,195,128,135,135,http://162.55.220.72:5005/first,183,0,42
1673376842248,185,HTTP Request test,200,OK,Thread Group 1-73,text,true,,195,128,137,137,http://162.55.220.72:5005/first,185,0,42
1673376842248,188,get_method,200,OK,Thread Group 1-25,text,true,,170,152,137,137,http://162.55.220.72:5005/get_method?age=29&name=Maksym,188,0,50
1673376842248,188,get_method,200,OK,Thread Group 1-26,text,true,,170,152,137,137,http://162.55.220.72:5005/get_method?age=29&name=Maksym,188,0,49
1673376842250,187,get_method,200,OK,Thread Group 1-23,text,true,,170,152,137,137,http://162.55.220.72:5005/get_method?age=29&name=Maksym,187,0,47
1673376842248,190,get_method,200,OK,Thread Group 1-22,text,true,,170,152,137,137,http://162.55.220.72:5005/get_method?age=29&name=Maksym,189,0,49
1673376842247,198,get_method,200,OK,Thread Group 1-27,text,true,,170,152,141,141,http://162.55.220.72:5005/get_method?age=29&name=Maksym,198,0,50
1673376842252,193,get_method,200,OK,Thread Group 1-30,text,true,,170,152,141,141,http://162.55.220.72:5005/get_method?age=29&name=Maksym,193,0,45
1673376842262,184,object_info_1,200,OK,Thread Group 1-2,text,true,,232,165,141,141,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,184,0,43
1673376842252,196,get_method,200,OK,Thread Group 1-28,text,true,,170,152,141,141,http://162.55.220.72:5005/get_method?age=29&name=Maksym,196,0,45
1673376842249,199,HTTP Request test,200,OK,Thread Group 1-74,text,true,,195,128,141,141,http://162.55.220.72:5005/first,199,0,48
1673376842249,201,HTTP Request test,200,OK,Thread Group 1-76,text,true,,195,128,143,143,http://162.55.220.72:5005/first,201,0,48
1673376842251,201,HTTP Request test,200,OK,Thread Group 1-71,text,true,,195,128,144,144,http://162.55.220.72:5005/first,201,0,49
1673376842255,197,HTTP Request test,200,OK,Thread Group 1-78,text,true,,195,128,144,144,http://162.55.220.72:5005/first,197,0,45
1673376842249,206,HTTP Request test,200,OK,Thread Group 1-75,text,true,,195,128,144,144,http://162.55.220.72:5005/first,206,0,48
1673376842253,203,HTTP Request test,200,OK,Thread Group 1-77,text,true,,195,128,144,144,http://162.55.220.72:5005/first,203,0,47
1673376842255,202,HTTP Request test,200,OK,Thread Group 1-79,text,true,,195,128,144,144,http://162.55.220.72:5005/first,202,0,45
1673376842258,200,get_method,200,OK,Thread Group 1-32,text,true,,170,152,144,144,http://162.55.220.72:5005/get_method?age=29&name=Maksym,200,0,47
1673376842262,199,HTTP Request test,200,OK,Thread Group 1-80,text,true,,195,128,146,146,http://162.55.220.72:5005/first,199,0,43
1673376842258,203,get_method,200,OK,Thread Group 1-33,text,true,,170,152,146,146,http://162.55.220.72:5005/get_method?age=29&name=Maksym,203,0,47
1673376842260,204,get_method,200,OK,Thread Group 1-29,text,true,,170,152,146,146,http://162.55.220.72:5005/get_method?age=29&name=Maksym,203,0,45
1673376842269,197,get_method,200,OK,Thread Group 1-40,text,true,,170,152,147,147,http://162.55.220.72:5005/get_method?age=29&name=Maksym,197,0,44
1673376842272,197,object_info_1,200,OK,Thread Group 1-5,text,true,,232,165,148,148,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,197,0,42
1673376842261,214,get_method,200,OK,Thread Group 1-34,text,true,,170,152,150,150,http://162.55.220.72:5005/get_method?age=29&name=Maksym,214,0,44
1673376842266,210,get_method,200,OK,Thread Group 1-35,text,true,,170,152,150,150,http://162.55.220.72:5005/get_method?age=29&name=Maksym,209,0,43
1673376842281,195,object_info_1,200,OK,Thread Group 1-1,text,true,,232,165,151,151,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,195,0,42
1673376842266,210,HTTP Request test,200,OK,Thread Group 1-82,text,true,,195,128,151,151,http://162.55.220.72:5005/first,210,0,43
1673376842278,199,object_info_1,200,OK,Thread Group 1-7,text,true,,232,165,151,151,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,199,0,44
1673376842270,209,HTTP Request test,200,OK,Thread Group 1-83,text,true,,195,128,151,151,http://162.55.220.72:5005/first,209,0,43
1673376842269,211,get_method,200,OK,Thread Group 1-41,text,true,,170,152,151,151,http://162.55.220.72:5005/get_method?age=29&name=Maksym,210,0,44
1673376842281,202,object_info_1,200,OK,Thread Group 1-4,text,true,,232,165,151,151,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,201,0,41
1673376842263,216,HTTP Request test,200,OK,Thread Group 1-81,text,true,,195,128,151,151,http://162.55.220.72:5005/first,216,0,45
1673376842266,213,get_method,200,OK,Thread Group 1-43,text,true,,170,152,151,151,http://162.55.220.72:5005/get_method?age=29&name=Maksym,213,0,47
1673376842283,203,object_info_1,200,OK,Thread Group 1-6,text,true,,232,165,154,154,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,203,0,46
1673376842289,202,object_info_1,200,OK,Thread Group 1-3,text,true,,232,165,155,155,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,201,0,45
1673376842274,221,HTTP Request test,200,OK,Thread Group 1-85,text,true,,195,128,157,157,http://162.55.220.72:5005/first,220,0,48
1673376842293,202,HTTP Request test,200,OK,Thread Group 1-91,text,true,,195,128,157,157,http://162.55.220.72:5005/first,202,0,41
1673376842273,222,HTTP Request test,200,OK,Thread Group 1-84,text,true,,195,128,157,157,http://162.55.220.72:5005/first,222,0,43
1673376842282,219,HTTP Request test,200,OK,Thread Group 1-87,text,true,,195,128,159,159,http://162.55.220.72:5005/first,218,0,44
1673376842284,221,get_method,200,OK,Thread Group 1-46,text,true,,170,152,160,160,http://162.55.220.72:5005/get_method?age=29&name=Maksym,221,0,45
1673376842278,227,HTTP Request test,200,OK,Thread Group 1-86,text,true,,195,128,160,160,http://162.55.220.72:5005/first,227,0,44
1673376842285,225,get_method,200,OK,Thread Group 1-48,text,true,,170,152,163,163,http://162.55.220.72:5005/get_method?age=29&name=Maksym,225,0,45
1673376842268,244,get_method,200,OK,Thread Group 1-42,text,true,,170,152,163,163,http://162.55.220.72:5005/get_method?age=29&name=Maksym,244,0,45
1673376842286,237,get_method,200,OK,Thread Group 1-36,text,true,,170,152,166,166,http://162.55.220.72:5005/get_method?age=29&name=Maksym,237,0,48
1673376842286,237,HTTP Request test,200,OK,Thread Group 1-89,text,true,,195,128,166,166,http://162.55.220.72:5005/first,237,0,48
1673376842273,251,get_method,200,OK,Thread Group 1-44,text,true,,170,152,167,167,http://162.55.220.72:5005/get_method?age=29&name=Maksym,251,0,42
1673376842296,229,HTTP Request test,200,OK,Thread Group 1-92,text,true,,195,128,167,167,http://162.55.220.72:5005/first,229,0,43
1673376842297,229,get_method,200,OK,Thread Group 1-37,text,true,,170,152,167,167,http://162.55.220.72:5005/get_method?age=29&name=Maksym,229,0,49
1673376842294,234,HTTP Request test,200,OK,Thread Group 1-90,text,true,,195,128,168,168,http://162.55.220.72:5005/first,234,0,45
1673376842302,231,HTTP Request test,200,OK,Thread Group 1-94,text,true,,195,128,169,169,http://162.55.220.72:5005/first,230,0,44
1673376842300,233,HTTP Request test,200,OK,Thread Group 1-93,text,true,,195,128,170,170,http://162.55.220.72:5005/first,232,0,46
1673376842310,240,HTTP Request test,200,OK,Thread Group 1-96,text,true,,195,128,176,176,http://162.55.220.72:5005/first,240,0,42
1673376842307,243,HTTP Request test,200,OK,Thread Group 1-95,text,true,,195,128,176,176,http://162.55.220.72:5005/first,243,0,45
1673376842311,242,get_method,200,OK,Thread Group 1-45,text,true,,170,152,177,177,http://162.55.220.72:5005/get_method?age=29&name=Maksym,242,0,43
1673376842285,274,HTTP Request test,200,OK,Thread Group 1-88,text,true,,195,128,178,178,http://162.55.220.72:5005/first,274,0,45
1673376842308,261,get_method,200,OK,Thread Group 1-47,text,true,,170,152,182,182,http://162.55.220.72:5005/get_method?age=29&name=Maksym,261,0,44
1673376842317,256,get_method,200,OK,Thread Group 1-51,text,true,,170,152,183,183,http://162.55.220.72:5005/get_method?age=29&name=Maksym,256,0,46
1673376842321,261,HTTP Request test,200,OK,Thread Group 1-99,text,true,,195,128,185,185,http://162.55.220.72:5005/first,261,0,44
1673376842317,267,get_method,200,OK,Thread Group 1-53,text,true,,170,152,186,186,http://162.55.220.72:5005/get_method?age=29&name=Maksym,267,0,46
1673376842319,269,HTTP Request test,200,OK,Thread Group 1-98,text,true,,195,128,188,188,http://162.55.220.72:5005/first,269,0,44
1673376842344,246,get_method,200,OK,Thread Group 1-38,text,true,,170,152,189,189,http://162.55.220.72:5005/get_method?age=29&name=Maksym,246,0,44
1673376842328,267,get_method,200,OK,Thread Group 1-49,text,true,,170,152,190,190,http://162.55.220.72:5005/get_method?age=29&name=Maksym,267,0,44
1673376842325,272,get_method,200,OK,Thread Group 1-50,text,true,,170,152,191,191,http://162.55.220.72:5005/get_method?age=29&name=Maksym,272,0,47
1673376842304,293,get_method,200,OK,Thread Group 1-39,text,true,,170,152,191,191,http://162.55.220.72:5005/get_method?age=29&name=Maksym,293,0,42
1673376842349,250,object_info_1,200,OK,Thread Group 1-13,text,true,,232,165,191,191,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,250,0,45
1673376842310,290,HTTP Request test,200,OK,Thread Group 1-97,text,true,,195,128,192,192,http://162.55.220.72:5005/first,290,0,45
1673376842350,252,object_info_1,200,OK,Thread Group 1-12,text,true,,232,165,193,193,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,252,0,47
1673376842328,275,HTTP Request test,200,OK,Thread Group 1-101,text,true,,195,128,193,193,http://162.55.220.72:5005/first,274,0,47
1673376842331,273,HTTP Request test,200,OK,Thread Group 1-102,text,true,,195,128,193,193,http://162.55.220.72:5005/first,273,0,44
1673376842334,272,get_method,200,OK,Thread Group 1-54,text,true,,170,152,194,194,http://162.55.220.72:5005/get_method?age=29&name=Maksym,272,0,42
1673376842356,251,object_info_1,200,OK,Thread Group 1-11,text,true,,232,165,194,194,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,251,0,46
1673376842342,269,HTTP Request test,200,OK,Thread Group 1-106,text,true,,195,128,195,195,http://162.55.220.72:5005/first,269,0,44
1673376842366,247,object_info_1,200,OK,Thread Group 1-9,text,true,,232,165,195,195,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,247,0,47
1673376842380,235,object_info_1,200,OK,Thread Group 1-10,text,true,,232,165,195,195,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,235,0,43
1673376842332,285,get_method,200,OK,Thread Group 1-52,text,true,,170,152,197,197,http://162.55.220.72:5005/get_method?age=29&name=Maksym,285,0,50
1673376842341,277,HTTP Request test,200,OK,Thread Group 1-105,text,true,,195,128,197,197,http://162.55.220.72:5005/first,277,0,42
1673376842349,271,get_method,200,OK,Thread Group 1-57,text,true,,170,152,199,199,http://162.55.220.72:5005/get_method?age=29&name=Maksym,271,0,43
1673376842344,277,HTTP Request test,200,OK,Thread Group 1-107,text,true,,195,128,199,199,http://162.55.220.72:5005/first,277,0,44
1673376842348,274,HTTP Request test,200,OK,Thread Group 1-108,text,true,,195,128,199,199,http://162.55.220.72:5005/first,274,0,44
1673376842382,246,HTTP Request test,200,OK,Thread Group 1-119,text,true,,195,128,201,201,http://162.55.220.72:5005/first,246,0,44
1673376842357,272,HTTP Request test,200,OK,Thread Group 1-111,text,true,,195,128,201,201,http://162.55.220.72:5005/first,271,0,45
1673376842354,275,HTTP Request test,200,OK,Thread Group 1-110,text,true,,195,128,201,201,http://162.55.220.72:5005/first,275,0,48
1673376842351,278,HTTP Request test,200,OK,Thread Group 1-109,text,true,,195,128,201,201,http://162.55.220.72:5005/first,278,0,46
1673376842343,288,HTTP Request test,200,OK,Thread Group 1-104,text,true,,195,128,202,202,http://162.55.220.72:5005/first,288,0,45
1673376842359,273,HTTP Request test,200,OK,Thread Group 1-112,text,true,,195,128,202,202,http://162.55.220.72:5005/first,273,0,43
1673376842389,244,object_info_1,200,OK,Thread Group 1-8,text,true,,232,165,203,203,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,244,0,46
1673376842386,248,object_info_1,200,OK,Thread Group 1-15,text,true,,232,165,203,203,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,248,0,46
1673376842365,270,HTTP Request test,200,OK,Thread Group 1-114,text,true,,195,128,203,203,http://162.55.220.72:5005/first,270,0,48
1673376842362,273,HTTP Request test,200,OK,Thread Group 1-113,text,true,,195,128,203,203,http://162.55.220.72:5005/first,273,0,48
1673376842370,265,get_method,200,OK,Thread Group 1-58,text,true,,170,152,203,203,http://162.55.220.72:5005/get_method?age=29&name=Maksym,265,0,43
1673376842371,266,HTTP Request test,200,OK,Thread Group 1-116,text,true,,195,128,204,204,http://162.55.220.72:5005/first,266,0,42
1673376842395,243,object_info_1,200,OK,Thread Group 1-17,text,true,,232,165,205,205,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,243,0,49
1673376842391,253,object_info_1,200,OK,Thread Group 1-14,text,true,,232,165,206,206,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,253,0,44
1673376842374,271,HTTP Request test,200,OK,Thread Group 1-117,text,true,,195,128,207,207,http://162.55.220.72:5005/first,271,0,41
1673376842376,270,get_method,200,OK,Thread Group 1-60,text,true,,170,152,207,207,http://162.55.220.72:5005/get_method?age=29&name=Maksym,269,0,41
1673376842373,277,HTTP Request test,200,OK,Thread Group 1-115,text,true,,195,128,208,208,http://162.55.220.72:5005/first,277,0,44
1673376842349,306,get_method,200,OK,Thread Group 1-56,text,true,,170,152,210,210,http://162.55.220.72:5005/get_method?age=29&name=Maksym,306,0,48
1673376842404,252,object_info_1,200,OK,Thread Group 1-24,text,true,,232,165,210,210,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,252,0,47
1673376842384,274,HTTP Request test,200,OK,Thread Group 1-120,text,true,,195,128,211,211,http://162.55.220.72:5005/first,274,0,44
1673376842387,271,HTTP Request test,200,OK,Thread Group 1-121,text,true,,195,128,211,211,http://162.55.220.72:5005/first,271,0,41
1673376842405,254,object_info_1,200,OK,Thread Group 1-18,text,true,,232,165,211,211,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,253,0,46
1673376842383,277,HTTP Request test,200,OK,Thread Group 1-118,text,true,,195,128,212,212,http://162.55.220.72:5005/first,277,0,43
1673376842388,274,get_method,200,OK,Thread Group 1-59,text,true,,170,152,212,212,http://162.55.220.72:5005/get_method?age=29&name=Maksym,274,0,44
1673376842407,256,HTTP Request test,200,OK,Thread Group 1-128,text,true,,195,128,213,213,http://162.55.220.72:5005/first,256,0,44
1673376842404,261,HTTP Request test,200,OK,Thread Group 1-127,text,true,,195,128,213,213,http://162.55.220.72:5005/first,261,0,47
1673376842410,256,get_method,200,OK,Thread Group 1-69,text,true,,170,152,213,213,http://162.55.220.72:5005/get_method?age=29&name=Maksym,256,0,45
1673376842415,253,object_info_1,200,OK,Thread Group 1-21,text,true,,232,165,214,214,http://162.55.220.72:5005/object_info_1?age=29&weight=78&name=Maksym,253,0,45
